ID,MAP,Struct,is_display,
12403,267,40007,1,108
12404,267,43001,0,313
12405,268,38100,1,129
12406,268,30300,1,117
12407,268,30301,1,313
12408,268,38001,1,100
12409,268,32000,1,307
12410,268,32100,1,120
12411,268,34000,1,113
12412,268,34200,1,109
12413,268,34000,1,104
12414,268,41010,1,364
12415,268,41000,1,308
12416,268,41000,1,301
12417,268,41000,1,312
12418,268,40004,1,108
12419,268,43001,0,305
12420,268,43401,0,313
12421,268,46820,1,757
12422,268,46560,1,756
12423,268,49410,1,190
12424,268,46530,1,754
12425,268,46660,1,763
12426,268,46680,1,755
12427,268,46620,1,762
12428,268,46650,1,750
12429,268,45510,1,753
12430,268,46503,1,602
12431,268,46702,1,607
12432,268,46605,1,601
12433,268,46604,1,605
12434,268,30300,1,101
12435,268,38001,1,114
12436,268,34000,1,103
12437,268,37900,1,302
12438,268,45000,1,300
12439,269,30000,1,123
12440,269,30001,1,100
12441,269,38001,1,307
12442,269,38000,1,101
12443,269,32001,1,104
12444,269,32201,1,313
12445,269,34000,1,117
12446,269,34003,1,109
12447,269,34003,1,103
12448,269,43011,0,352
12449,269,41000,1,312
12450,269,41000,1,301
12451,269,41000,1,305
12452,269,40003,1,300
12453,269,43000,0,313
12454,269,43001,0,307
12455,269,46810,1,757
12456,269,46560,1,756
12457,269,49430,1,190
12458,269,46660,1,750
12459,269,46540,1,762
12460,269,46680,1,753
12461,269,46690,1,754
12462,269,46590,1,763
12463,269,46710,1,755
12464,269,46800,1,607
12465,269,46503,1,605
12466,269,46602,1,602
12467,269,46701,1,601
12468,269,49400,1,712
12469,269,38001,1,114
12470,269,32001,1,113
12471,269,37900,1,314
12472,269,40000,1,308
12473,270,38100,1,124
12474,270,30300,1,106
12475,270,30301,1,112
12476,270,38101,1,313
12477,270,32001,1,117
12478,270,32000,1,100
12479,270,32001,1,103
12480,270,34000,1,111
12481,270,34300,1,107
12482,270,34300,1,101
12483,270,43020,0,356
12484,270,41000,1,314
12485,270,41000,1,305
12486,270,41000,1,301
12487,270,40008,1,310
12488,270,43501,0,302
12489,270,46820,1,757
12490,270,46520,1,756
12491,270,49410,1,190
12492,270,46640,1,317
12493,270,46670,1,320
12494,270,46520,1,322
12495,270,46560,1,309
12496,270,46530,1,319
12497,270,46660,1,315
12498,270,46630,1,758
12499,270,46740,1,761
12500,270,46650,1,759
12501,270,46570,1,753
12502,270,46550,1,760
12503,270,46710,1,755
12504,270,46720,1,754
12505,270,46590,1,750
12506,270,46802,1,603
12507,270,46704,1,604
12508,270,46505,1,607
12509,270,46701,1,602
12510,270,46603,1,601
12511,270,46604,1,606
12512,270,41300,0,321
12513,270,43300,1,316
12514,270,43301,1,318
12515,270,38100,1,110
12516,270,32000,1,104
12517,270,37900,1,116
12518,270,45000,1,300
12519,271,38001,1,122
12520,271,30300,1,106
12521,271,30001,1,110
12522,271,38100,1,107
12523,271,32101,1,101
12524,271,32100,1,117
12525,271,32101,1,103
12526,271,34103,1,112
12527,271,34300,1,313
12528,271,34103,1,120
12529,271,44010,1,351
12530,271,41000,1,302
12531,271,41000,1,300
12532,271,41000,1,116
12533,271,40009,1,314
12534,271,43400,0,305
12535,271,46820,1,757
12536,271,46520,1,756
12537,271,49410,1,190
12538,271,46630,1,315
12539,271,46560,1,318
12540,271,46660,1,316
12541,271,46670,1,322
12542,271,46740,1,309
12543,271,46530,1,319
12544,271,46660,1,750
12545,271,46540,1,759
12546,271,45510,1,760
12547,271,46710,1,758
12548,271,46570,1,755
12549,271,46650,1,753
12550,271,46550,1,754
12551,271,46590,1,761
12552,271,46802,1,603
12553,271,46704,1,601
12554,271,46505,1,604
12555,271,46603,1,607
12556,271,46602,1,606
12557,271,46703,1,602
12558,271,41300,0,321
12559,271,43300,1,320
12560,271,43301,1,317
12561,271,30300,1,104
12562,271,34103,1,111
12563,271,45000,1,310
12564,271,40004,1,306
12565,272,38101,1,127
12566,272,30301,1,313
12567,272,30000,1,101
12568,272,38100,1,107
12569,272,32201,1,104
12570,272,32102,1,106
12571,272,32201,1,117
12572,272,34200,1,120
12573,272,34300,1,110
12574,272,34300,1,100
12575,272,43020,0,360
12576,272,41000,1,301
12577,272,41000,1,314
12578,272,41000,1,306
12579,272,40003,1,305
12580,272,43401,0,302
12581,272,46860,1,757
12582,272,46530,1,756
12583,272,49420,1,190
12584,272,46660,1,322
12585,272,46680,1,319
12586,272,46670,1,317
12587,272,46640,1,318
12588,272,46630,1,315
12589,272,46540,1,309
12590,272,46570,1,760
12591,272,46740,1,754
12592,272,46580,1,750
12593,272,46590,1,761
12594,272,45510,1,753
12595,272,46770,1,758
12596,272,46720,1,755
12597,272,46620,1,759
12598,272,45550,0,588
12599,272,45550,0,592
12600,272,45550,0,583
12601,272,45550,0,591
12602,272,45550,0,587
12603,272,45550,0,585
12604,272,45550,0,584
12605,272,45550,0,582
12606,272,46504,1,602
12607,272,46502,1,601
12608,272,46701,1,606
12609,272,46605,1,604
12610,272,46704,1,607
12611,272,46606,1,603
12612,272,41300,0,321
12613,272,43301,1,320
12614,272,43300,1,316
12615,272,32201,1,103
12616,272,34200,1,111
12617,272,45000,1,116
12618,272,40004,1,300
12619,273,20900,1,111
12620,273,38001,1,124
12621,273,30001,1,100
12622,273,30300,1,103
12623,273,38101,1,117
12624,273,32000,1,313
12625,273,32100,1,106
12626,273,32100,1,112
12627,273,34103,1,101
12628,273,34000,1,107
12629,273,34103,1,110
12630,273,43011,0,356
12631,273,41000,1,310
12632,273,41000,1,116
12633,273,41000,1,302
12634,273,40003,1,314
12635,273,43401,0,301
12636,273,46870,1,757
12637,273,46540,1,756
12638,273,49410,1,190
12639,273,46640,1,320
12640,273,46680,1,315
12641,273,46660,1,316
12642,273,46740,1,319
12643,273,46670,1,322
12644,273,46530,1,317
12645,273,46530,1,753
12646,273,46670,1,759
12647,273,46710,1,760
12648,273,46620,1,755
12649,273,46510,1,758
12650,273,46650,1,750
12651,273,46690,1,761
12652,273,46590,1,754
12653,273,46604,1,606
12654,273,46603,1,607
12655,273,46503,1,604
12656,273,46504,1,601
12657,273,46702,1,602
12658,273,46704,1,603
12659,273,41300,0,321
12660,273,43301,1,309
12661,273,43300,1,318
12662,273,49400,1,710
12663,273,38001,1,104
12664,273,45000,1,300
12665,273,40009,1,305
12666,274,38100,1,123
12667,274,30300,1,104
12668,274,30301,1,101
12669,274,38000,1,313
12670,274,32200,1,110
12671,274,32102,1,103
12672,274,32102,1,107
12673,274,34104,1,100
12674,274,34200,1,112
12675,274,34200,1,106
12676,274,43020,0,352
12677,274,41000,1,310
12678,274,41000,1,306
12679,274,41000,1,300
12680,274,40005,1,116
12681,274,43401,0,305
12682,274,46880,1,757
12683,274,46630,1,756
12684,274,49420,1,190
12685,274,46560,1,317
12686,274,46530,1,322
12687,274,46540,1,320
12688,274,46670,1,318
12689,274,46630,1,309
12690,274,46520,1,319
12691,274,46740,1,760
12692,274,46660,1,753
12693,274,46650,1,761
12694,274,46710,1,758
12695,274,46510,1,750
12696,274,46720,1,754
12697,274,46690,1,755
12698,274,46550,1,759
12699,274,46701,1,601
12700,274,46604,1,604
12701,274,46702,1,602
12702,274,46504,1,607
12703,274,46606,1,606
12704,274,46502,1,603
12705,274,41300,0,321
12706,274,43300,1,316
12707,274,43301,1,315
12708,274,32102,1,117
12709,274,34200,1,111
12710,274,43501,0,314
12711,274,43501,0,301
12712,275,30000,1,128
12713,275,30001,1,106
12714,275,38101,1,112
12715,275,38100,1,109
12716,275,32100,1,103
12717,275,32102,1,111
12718,275,32001,1,307
12719,275,34000,1,107
12720,275,34200,1,117
12721,275,34002,1,313
12722,275,41010,1,362
12723,275,41000,1,308
12724,275,41000,1,108
12725,275,41000,1,306
12726,275,40002,1,302
12727,275,43501,0,313
12728,275,46630,1,761
12729,275,46540,1,763
12730,275,46660,1,754
12731,275,46590,1,760
12732,275,46570,1,758
12733,275,46510,1,762
12734,275,46650,1,753
12735,275,46770,1,759
12736,275,45520,0,576
12737,275,45520,0,567
12738,275,45520,0,565
12739,275,45520,0,569
12740,275,45520,0,568
12741,275,45520,0,561
12742,275,45520,0,577
12743,275,45520,0,570
12744,275,46704,1,606
12745,275,46602,1,604
12746,275,46701,1,607
12747,275,46505,1,601
12748,275,46503,1,605
12749,275,46605,1,603
12750,275,38100,1,120
12751,275,32100,1,113
12752,275,32102,1,110
12753,275,43001,0,310
12754,275,43001,0,314
12755,276,30300,1,123
12756,276,30301,1,113
12757,276,38001,1,313
12758,276,38100,1,106
12759,276,32201,1,103
12760,276,32100,1,111
12761,276,32000,1,307
12762,276,34000,1,110
12763,276,34001,1,112
12764,276,34103,1,107
12765,276,44010,1,352
12766,276,41000,1,306
12767,276,41000,1,312
12768,276,41000,1,310
12769,276,40001,1,314
12770,276,43000,0,307
12771,276,46630,1,754
12772,276,46580,1,759
12773,276,46540,1,763
12774,276,46510,1,753
12775,276,46550,1,762
12776,276,46620,1,760
12777,276,46710,1,758
12778,276,46720,1,761
12779,276,46606,1,606
12780,276,46503,1,605
12781,276,46605,1,601
12782,276,46700,1,604
12783,276,46701,1,607
12784,276,46504,1,603
12785,276,49400,1,717
12786,276,30300,1,117
12787,276,38001,1,109
12788,276,34001,1,114
12789,276,43501,0,308
12790,276,43000,0,313
12791,277,38101,1,126
12792,277,30001,1,103
12793,277,30301,1,109
12794,277,38001,1,117
12795,277,32201,1,110
12796,277,32102,1,106
12797,277,32101,1,313
12798,277,34003,1,107
12799,277,34200,1,112
12800,277,34102,1,114
12801,277,41010,1,358
12802,277,41000,1,312
12803,277,41000,1,108
12804,277,41000,1,302
12805,277,40000,1,310
12806,277,43000,0,313
12807,277,46660,1,753
12808,277,46560,1,760
12809,277,46740,1,762
12810,277,46570,1,761
12811,277,46710,1,754
12812,277,45510,1,763
12813,277,46650,1,759
12814,277,46690,1,758
12815,277,46605,1,607
12816,277,46604,1,604
12817,277,46704,1,605
12818,277,46505,1,606
12819,277,46700,1,601
12820,277,46503,1,603
12821,277,30301,1,111
12822,277,32102,1,120
12823,277,32201,1,113
12824,277,37900,1,306
12825,277,45000,1,314
12826,278,21400,1,313
12827,278,30301,1,128
12828,278,30000,1,106
12829,278,38100,1,110
12830,278,38101,1,113
12831,278,32200,1,111
12832,278,32100,1,107
12833,278,32000,1,103
12834,278,34200,1,117
12835,278,34000,1,307
12836,278,34102,1,120
12837,278,43410,0,362
12838,278,41000,1,116
12839,278,41000,1,302
12840,278,41000,1,108
12841,278,40001,1,308
12842,278,43401,0,310
12843,278,46680,1,759
12844,278,46540,1,763
12845,278,46660,1,754
12846,278,46620,1,758
12847,278,46720,1,761
12848,278,45510,1,753
12849,278,46770,1,762
12850,278,46570,1,760
12851,278,46801,1,607
12852,278,46502,1,605
12853,278,46604,1,603
12854,278,46701,1,601
12855,278,46700,1,606
12856,278,46606,1,604
12857,278,30000,1,109
12858,278,38101,1,112
12859,278,45000,1,306
12860,278,40003,1,314
12861,279,38001,1,127
12862,279,30301,1,114
12863,279,30300,1,307
12864,279,38101,1,113
12865,279,32102,1,106
12866,279,32000,1,120
12867,279,32201,1,313
12868,279,34300,1,117
12869,279,34104,1,109
12870,279,34000,1,103
12871,279,43410,0,360
12872,279,41000,1,314
12873,279,41000,1,306
12874,279,41000,1,108
12875,279,40008,1,302
12876,279,43001,0,312
12877,279,46740,1,763
12878,279,46520,1,754
12879,279,46680,1,760
12880,279,46770,1,761
12881,279,46710,1,762
12882,279,46510,1,758
12883,279,46650,1,753
12884,279,45510,1,759
12885,279,46800,1,603
12886,279,46605,1,606
12887,279,46602,1,607
12888,279,46701,1,601
12889,279,46704,1,604
12890,279,46502,1,605
12891,279,34000,1,107
12892,279,34000,1,111
12893,279,34300,1,110
12894,279,37900,1,308
12895,279,43401,0,313
12896,280,30301,1,126
12897,280,30000,1,111
12898,280,38001,1,103
12899,280,38100,1,112
12900,280,32001,1,313
12901,280,32200,1,106
12902,280,32201,1,120
12903,280,34003,1,101
12904,280,34103,1,114
12905,280,34001,1,107
12906,280,34003,1,104
12907,280,43410,0,358
12908,280,41000,1,116
12909,280,41000,1,310
12910,280,41000,1,305
12911,280,45000,1,312
12912,280,40002,1,306
12913,280,43001,0,302
12914,280,43000,0,307
12915,280,46810,1,757
12916,280,46530,1,756
12917,280,49410,1,190
12918,280,46640,1,755
12919,280,46680,1,763
12920,280,46670,1,760
12921,280,46540,1,758
12922,280,46650,1,761
12923,280,46510,1,750
12924,280,46590,1,754
12925,280,46770,1,762
12926,280,46550,1,759
12927,280,46690,1,753
12928,280,46603,1,607
12929,280,46604,1,606
12930,280,46605,1,604
12931,280,46703,1,605
12932,280,46704,1,601
12933,280,46503,1,602
12934,280,46505,1,603
12935,280,30301,1,109
12936,280,30301,1,113
12937,280,38100,1,100
12938,280,34003,1,117
12939,280,34001,1,110
12940,280,37900,1,300
12941,280,45000,1,301
12942,280,40009,1,314
12943,281,30000,1,124
12944,281,30001,1,103
12945,281,38001,1,107
12946,281,38100,1,111
12947,281,32200,1,112
12948,281,32201,1,307
12949,281,32100,1,110
12950,281,34300,1,104
12951,281,34100,1,114
12952,281,34104,1,101
12953,281,34104,1,106
12954,281,43411,0,356
12955,281,41000,1,116
12956,281,41000,1,300
12957,281,41000,1,308
12958,281,45000,1,314
12959,281,40000,1,310
12960,281,43501,0,302
12961,281,43401,0,307
12962,281,46860,1,757
12963,281,46630,1,756
12964,281,49420,1,190
12965,281,46540,1,750
12966,281,46560,1,754
12967,281,46640,1,759
12968,281,46520,1,762
12969,281,46570,1,755
12970,281,46770,1,761
12971,281,46690,1,763
12972,281,46590,1,753
12973,281,46720,1,758
12974,281,46710,1,760
12975,281,46605,1,603
12976,281,46505,1,601
12977,281,46606,1,605
12978,281,46604,1,607
12979,281,46703,1,604
12980,281,46503,1,602
12981,281,46704,1,606
12982,281,30001,1,109
12983,281,30000,1,117
12984,281,38100,1,100
12985,281,34104,1,113
12986,281,34100,1,313
12987,281,45000,1,305
12988,281,40002,1,312
12989,281,40005,1,301
12990,282,38000,1,128
12991,282,30300,1,107
12992,282,30001,1,101
12993,282,38100,1,307
12994,282,32200,1,106
12995,282,32000,1,110
12996,282,32001,1,112
12997,282,34003,1,109
12998,282,34102,1,111
12999,282,34100,1,113
13000,282,34100,1,120
13001,282,43020,0,362
13002,282,41000,1,302
13003,282,41000,1,300
13004,282,41000,1,308
13005,282,45000,1,116
13006,282,40004,1,306
13007,282,43401,0,305
13008,282,43501,0,310
13009,282,46870,1,757
13010,282,46660,1,756
13011,282,49410,1,190
13012,282,46680,1,763
13013,282,46670,1,759
13014,282,46640,1,750
13015,282,46630,1,753
13016,282,46690,1,755
13017,282,46720,1,761
13018,282,46620,1,758
13019,282,46570,1,762
13020,282,46510,1,754
13021,282,46590,1,760
13022,282,46602,1,602
13023,282,46704,1,605
13024,282,46702,1,604
13025,282,46603,1,601
13026,282,46504,1,606
13027,282,46502,1,607
13028,282,46605,1,603
13029,282,30001,1,103
13030,282,38100,1,100
13031,282,32000,1,313
13032,282,32001,1,104
13033,282,32000,1,117
13034,282,45000,1,301
13035,282,40003,1,108
13036,282,43501,0,314
13037,283,38001,1,127
13038,283,30301,1,106
13039,283,30000,1,109
13040,283,38100,1,307
13041,283,32102,1,113
13042,283,32201,1,111
13043,283,32101,1,107
13044,283,34104,1,103
13045,283,34001,1,313
13046,283,34000,1,101
13047,283,34000,1,110
13048,283,43010,0,360
13049,283,41000,1,302
13050,283,41000,1,300
13051,283,41000,1,312
13052,283,45000,1,306
13053,283,40008,1,314
13054,283,43501,0,305
13055,283,43400,0,313
13056,283,46820,1,757
13057,283,46520,1,756
13058,283,49420,1,190
13059,283,46530,1,750
13060,283,46630,1,760
13061,283,46640,1,754
13062,283,46540,1,759
13063,283,46690,1,762
13064,283,46710,1,761
13065,283,46770,1,755
13066,283,46590,1,753
13067,283,45510,1,758
13068,283,46620,1,763
13069,283,46503,1,602
13070,283,46606,1,604
13071,283,46703,1,601
13072,283,46603,1,606
13073,283,46602,1,607
13074,283,46702,1,605
13075,283,46504,1,603
13076,283,30301,1,100
13077,283,30000,1,117
13078,283,38001,1,114
13079,283,34000,1,104
13080,283,34000,1,120
13081,283,37900,1,108
13082,283,45000,1,301
13083,283,43501,0,308
13084,284,38001,1,121
13085,284,30300,1,114
13086,284,30000,1,113
13087,284,38100,1,106
13088,284,32100,1,109
13089,284,32101,1,107
13090,284,32200,1,104
13091,284,34104,1,111
13092,284,34103,1,120
13093,284,34102,1,100
13094,284,34102,1,307
13095,284,45010,1,350
13096,284,41000,1,310
13097,284,41000,1,314
13098,284,41000,1,108
13099,284,45000,1,306
13100,284,40007,1,302
13101,284,43000,0,301
13102,284,43001,0,312
13103,284,46910,1,757
13104,284,46660,1,756
13105,284,49420,1,190
13106,284,46540,1,762
13107,284,46640,1,755
13108,284,46630,1,760
13109,284,46520,1,759
13110,284,46620,1,750
13111,284,46510,1,763
13112,284,46550,1,754
13113,284,46690,1,761
13114,284,45510,1,758
13115,284,46770,1,753
13116,284,46802,1,603
13117,284,46704,1,606
13118,284,46605,1,602
13119,284,46606,1,604
13120,284,46703,1,607
13121,284,46504,1,601
13122,284,46502,1,605
13123,284,30300,1,112
13124,284,38100,1,313
13125,284,34103,1,110
13126,284,34102,1,103
13127,284,34102,1,117
13128,284,45000,1,308
13129,284,40000,1,116
13130,284,40004,1,305
13131,285,30301,1,126
13132,285,30001,1,113
13133,285,38001,1,110
13134,285,38100,1,112
13135,285,32001,1,117
13136,285,32200,1,120
13137,285,32000,1,100
13138,285,34103,1,313
13139,285,34001,1,104
13140,285,34101,1,106
13141,285,34103,1,101
13142,285,43020,0,358
13143,285,41000,1,314
13144,285,41000,1,300
13145,285,41000,1,302
13146,285,45000,1,301
13147,285,40003,1,305
13148,285,43001,0,310
13149,285,43000,0,312
13150,285,46910,1,757
13151,285,46540,1,756
13152,285,49410,1,190
13153,285,46530,1,750
13154,285,46640,1,762
13155,285,46660,1,753
13156,285,46560,1,761
13157,285,46690,1,759
13158,285,46720,1,763
13159,285,46510,1,754
13160,285,46770,1,760
13161,285,46570,1,755
13162,285,46620,1,758
13163,285,45530,0,528
13164,285,45530,0,527
13165,285,45530,0,525
13166,285,45530,0,522
13167,285,45530,0,530
13168,285,45530,0,520
13169,285,45530,0,529
13170,285,45530,0,523
13171,285,46603,1,603
13172,285,46605,1,607
13173,285,46604,1,605
13174,285,46701,1,601
13175,285,46503,1,602
13176,285,46700,1,604
13177,285,46505,1,606
13178,285,30001,1,111
13179,285,32001,1,109
13180,285,32000,1,107
13181,285,34101,1,103
13182,285,34001,1,114
13183,285,40001,1,306
13184,285,40008,1,116
13185,285,43000,0,307
13186,286,38001,1,128
13187,286,30301,1,103
13188,286,30300,1,117
13189,286,38000,1,110
13190,286,32001,1,313
13191,286,32200,1,107
13192,286,32201,1,100
13193,286,34103,1,307
13194,286,34100,1,101
13195,286,34000,1,111
13196,286,34000,1,106
13197,286,43410,0,362
13198,286,41000,1,116
13199,286,41000,1,108
13200,286,41000,1,310
13201,286,45000,1,308
13202,286,40006,1,300
13203,286,43501,0,306
13204,286,43400,0,301
13205,286,46950,1,757
13206,286,46520,1,756
13207,286,49420,1,190
13208,286,46660,1,760
13209,286,46580,1,759
13210,286,46640,1,750
13211,286,46530,1,754
13212,286,46550,1,753
13213,286,45510,1,762
13214,286,46770,1,761
13215,286,46650,1,758
13216,286,46620,1,755
13217,286,46590,1,763
13218,286,46605,1,605
13219,286,46504,1,603
13220,286,46704,1,601
13221,286,46606,1,607
13222,286,46700,1,606
13223,286,46502,1,602
13224,286,46603,1,604
13225,286,49400,1,711
13226,286,30300,1,113
13227,286,30301,1,104
13228,286,38000,1,112
13229,286,32200,1,120
13230,286,34103,1,109
13231,286,37900,1,314
13232,286,43501,0,305
13233,286,43501,0,302
13234,287,30301,1,126
13235,287,30000,1,117
13236,287,38101,1,107
13237,287,38000,1,113
13238,287,32200,1,111
13239,287,32001,1,100
13240,287,32100,1,106
13241,287,34200,1,120
13242,287,34104,1,104
13243,287,34102,1,110
13244,287,34200,1,313
13245,287,41010,1,358
13246,287,41000,1,314
13247,287,41000,1,300
13248,287,41000,1,310
13249,287,45000,1,116
13250,287,40007,1,108
13251,287,43400,0,312
13252,287,43001,0,301
13253,287,46910,1,757
13254,287,46530,1,756
13255,287,49420,1,190
13256,287,46740,1,761
13257,287,46660,1,758
13258,287,46640,1,753
13259,287,46630,1,762
13260,287,46620,1,763
13261,287,46550,1,755
13262,287,46720,1,759
13263,287,46570,1,760
13264,287,45510,1,754
13265,287,46770,1,750
13266,287,46780,0,547
13267,287,46780,0,544
13268,287,46780,0,541
13269,287,46780,0,548
13270,287,46780,0,543
13271,287,46780,0,550
13272,287,46780,0,549
13273,287,46780,0,542
13274,287,46701,1,601
13275,287,46703,1,607
13276,287,46606,1,606
13277,287,46502,1,604
13278,287,46603,1,605
13279,287,46602,1,602
13280,287,46503,1,603
13281,287,49400,1,712
13282,287,32200,1,109
13283,287,32200,1,103
